

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"Democratic Republic of the Congo",180,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,10.517846694,"I","","0"
"Democratic Republic of the Congo",180,"Industrial water withdrawal as % of total water withdrawal",4256,2017,21.4745465184,"I","","0"
"Democratic Republic of the Congo",180,"Municipal water withdrawal as % of total withdrawal",4255,2017,68.0076067876,"I","","0"
"Democratic Republic of the Congo",180,"Total water withdrawal per capita",4257,2017,8.398161918,"E","","0"
"Democratic Republic of the Congo",180,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.0532813718,"I","","0"
"Democratic Republic of the Congo",180,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.005604053,"I","","0"
"Democratic Republic of the Congo",180,"SDG 6.4.2. Water Stress",4550,2017,0.2268835048,"E","","0"
"Democratic Republic of the Congo",180,"SDG 6.4.1. Water Use Efficiency",4551,2017,44.6133404193,"I","","0"
"Democratic Republic of the Congo",180,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.199548416,"E","","0"
"Democratic Republic of the Congo",180,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,104.2548819544,"E","","0"
"Democratic Republic of the Congo",180,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,32.6494198938,"E","","0"
"Denmark",208,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,44.083119687,"I","","0"
"Denmark",208,"Industrial water withdrawal as % of total water withdrawal",4256,2017,4.4393469167,"I","","0"
"Denmark",208,"Municipal water withdrawal as % of total withdrawal",4255,2017,51.4775333963,"I","","0"
"Denmark",208,"Total water withdrawal per capita",4257,2017,129.285515661,"E","","0"
"Denmark",208,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,12.3516666667,"I","","0"
"Denmark",208,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,5.445,"I","","0"
"Denmark",208,"SDG 6.4.2. Water Stress",4550,2017,20.0405624662,"E","","0"
"Denmark",208,"SDG 6.4.1. Water Use Efficiency",4551,2017,368.6129020919,"I","","0"
"Denmark",208,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,2.2020853819,"E","","0"
"Denmark",208,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,1807.1294338576,"E","","0"
"Denmark",208,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,558.3356279741,"E","","0"
"Djibouti",262,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,15.7894736842,"I","","0"
"Djibouti",262,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.0,"I","","0"
"Djibouti",262,"Municipal water withdrawal as % of total withdrawal",4255,2017,84.2105263158,"I","","0"
"Djibouti",262,"Total water withdrawal per capita",4257,2017,20.1250080765,"E","","0"
"Djibouti",262,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,6.3333333333,"I","","0"
"Djibouti",262,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,1.0,"I","","0"
"Djibouti",262,"SDG 6.4.2. Water Stress",4550,2017,6.3333333333,"I","","0"
"Djibouti",262,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,13.0777470961,"E","","0"
"Djibouti",262,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,144.5892289376,"E","","0"
"Dominica",212,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,5.0,"I","","0"
"Dominica",212,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.0,"I","","0"
"Dominica",212,"Municipal water withdrawal as % of total withdrawal",4255,2017,95.0,"I","","0"
"Dominica",212,"Total water withdrawal per capita",4257,2017,279.8846875087,"E","","0"
"Dominica",212,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,10.0,"I","","0"
"Dominica",212,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.5,"I","","0"
"Dominica",212,"SDG 6.4.2. Water Stress",4550,2017,10.0,"I","","0"
"Dominica",212,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0040596973,"E","","0"
"Dominica",212,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,17.4091045627,"E","","0"
"Dominican Republic",214,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,83.3122197865,"E","","0"
"Dominican Republic",214,"Industrial water withdrawal as % of total water withdrawal",4256,2017,7.2693023717,"E","","0"
"Dominican Republic",214,"Municipal water withdrawal as % of total withdrawal",4255,2017,9.4184778418,"E","","0"
"Dominican Republic",214,"Total water withdrawal per capita",4257,2017,863.484276385,"E","","0"
"Dominican Republic",214,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,38.6293617021,"E","","0"
"Dominican Republic",214,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,32.1829787234,"I","","0"
"Dominican Republic",214,"SDG 6.4.2. Water Stress",4550,2017,50.3097982709,"E","","0"
"Dominican Republic",214,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.5061693346,"I","","0"
"Dominican Republic",214,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.2051850219,"E","","0"
"Dominican Republic",214,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,28.8567380573,"E","","0"
"Dominican Republic",214,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,55.6092150155,"E","","0"
"Ecuador",218,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,81.427707199,"I","","0"
"Ecuador",218,"Industrial water withdrawal as % of total water withdrawal",4256,2017,5.5353901996,"I","","0"
"Ecuador",218,"Municipal water withdrawal as % of total withdrawal",4255,2017,13.0369026013,"I","","0"
"Ecuador",218,"Total water withdrawal per capita",4257,2017,590.8720104381,"E","","0"
"Ecuador",218,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.2413652803,"I","","0"
"Ecuador",218,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,1.8254972875,"I","","0"
"Ecuador",218,"SDG 6.4.2. Water Stress",4550,2017,6.7823529412,"E","","0"
"Ecuador",218,"SDG 6.4.1. Water Use Efficiency",4551,2017,9.0289081079,"I","","0"
"Ecuador",218,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.6764275871,"E","","0"
"Ecuador",218,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,56.2733085668,"E","","0"
"Ecuador",218,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,41.1383101452,"E","","0"
"Egypt",818,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,79.1612903226,"E","","0"
"Egypt",818,"Industrial water withdrawal as % of total water withdrawal",4256,2017,6.9677419355,"E","","0"
"Egypt",818,"Municipal water withdrawal as % of total withdrawal",4255,2017,13.8709677419,"E","","0"
"Egypt",818,"Total water withdrawal per capita",4257,2017,803.5868716966,"E","","0"
"Egypt",818,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,111.652173913,"E","","0"
"Egypt",818,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,106.6956521739,"E","","0"
"Egypt",818,"SDG 6.4.2. Water Stress",4550,2017,116.9398907104,"E","","0"
"Egypt",818,"SDG 6.4.1. Water Use Efficiency",4551,2017,4.3793207123,"E","","0"
"Egypt",818,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.646655587,"E","","0"
"Egypt",818,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,20.141636108,"E","","0"
"Egypt",818,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,17.7637395308,"E","","0"
"El Salvador",222,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,67.5637393768,"I","","0"
"El Salvador",222,"Industrial water withdrawal as % of total water withdrawal",4256,2017,10.0566572238,"I","","0"
"El Salvador",222,"Municipal water withdrawal as % of total withdrawal",4255,2017,22.3796033994,"I","","0"
"El Salvador",222,"Total water withdrawal per capita",4257,2017,331.5526337458,"E","","0"
"El Salvador",222,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,8.0624286258,"I","","0"
"El Salvador",222,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,5.4472782642,"I","","0"
"El Salvador",222,"SDG 6.4.2. Water Stress",4550,2017,13.2127261385,"E","","0"
"El Salvador",222,"SDG 6.4.1. Water Use Efficiency",4551,2017,9.990202639,"I","","0"
"El Salvador",222,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0438929116,"E","","0"
"El Salvador",222,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,25.0151591616,"E","","0"
"El Salvador",222,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,33.266264834,"E","","0"
"Equatorial Guinea",226,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,5.0505050505,"E","","0"
"Equatorial Guinea",226,"Industrial water withdrawal as % of total water withdrawal",4256,2017,15.1515151515,"E","","0"
"Equatorial Guinea",226,"Municipal water withdrawal as % of total withdrawal",4255,2017,79.797979798,"E","","0"
"Equatorial Guinea",226,"Total water withdrawal per capita",4257,2017,15.6893570692,"E","","0"
"Equatorial Guinea",226,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.0761538462,"E","","0"
"Equatorial Guinea",226,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0038461538,"I","","0"
"Equatorial Guinea",226,"SDG 6.4.2. Water Stress",4550,2017,0.1835032437,"E","","0"
"Equatorial Guinea",226,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,2136.603056402,"E","","0"
"Equatorial Guinea",226,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,317.1616864011,"E","","0"
"Eritrea",232,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,94.5017182131,"I","","0"
"Eritrea",232,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.1718213058,"I","","0"
"Eritrea",232,"Municipal water withdrawal as % of total withdrawal",4255,2017,5.3264604811,"I","","0"
"Eritrea",232,"Total water withdrawal per capita",4257,2017,170.5298115118,"E","","0"
"Eritrea",232,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,7.956254272,"I","","0"
"Eritrea",232,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,7.5187969925,"I","","0"
"Eritrea",232,"SDG 6.4.2. Water Stress",4550,2017,11.1751152074,"E","","0"
"Eritrea",232,"SDG 6.4.1. Water Use Efficiency",4551,2017,6.872905433,"I","","0"
"Eritrea",232,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0311051563,"E","","0"
"Eritrea",232,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,1051.0639470677,"E","","0"
"Eritrea",232,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,94.576102546,"E","","0"
"Estonia",233,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,0.2521149644,"E","","0"
"Estonia",233,"Industrial water withdrawal as % of total water withdrawal",4256,2017,96.4199675052,"E","","0"
"Estonia",233,"Municipal water withdrawal as % of total withdrawal",4255,2017,3.3279175304,"E","","0"
"Estonia",233,"Total water withdrawal per capita",4257,2017,1352.8221375029,"E","","0"
"Estonia",233,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,13.9309698579,"E","","0"
"Estonia",233,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0351397782,"E","","0"
"Estonia",233,"SDG 6.4.2. Water Stress",4550,2017,19.3073593074,"E","","0"
"Estonia",233,"SDG 6.4.1. Water Use Efficiency",4551,2017,11.8218249353,"I","","0"
"Estonia",233,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1109954721,"E","","0"
"Estonia",233,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,2.9660449376,"E","","0"
"Estonia",233,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,269.2880893898,"E","","0"
"Eswatini",748,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,94.1947565543,"E","","0"
"Eswatini",748,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.9382022472,"E","","0"
"Eswatini",748,"Municipal water withdrawal as % of total withdrawal",4255,2017,3.8670411985,"E","","0"
"Eswatini",748,"Total water withdrawal per capita",4257,2017,949.4979129716,"E","","0"
"Eswatini",748,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,23.6807095344,"E","","0"
"Eswatini",748,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,22.3059866962,"I","","0"
"Eswatini",748,"SDG 6.4.2. Water Stress",4550,2017,77.559912854,"E","","0"
"Eswatini",748,"SDG 6.4.1. Water Use Efficiency",4551,2017,3.5324106712,"I","","0"
"Eswatini",748,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1071637812,"E","","0"
"Eswatini",748,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,66.1535301757,"E","","0"
"Eswatini",748,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,55.5794130332,"E","","0"
"Ethiopia",231,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,91.8364444782,"E","","0"
"Ethiopia",231,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.484447436,"E","","0"
"Ethiopia",231,"Municipal water withdrawal as % of total withdrawal",4255,2017,7.6791080858,"E","","0"
"Ethiopia",231,"Total water withdrawal per capita",4257,2017,99.1363490072,"E","","0"
"Ethiopia",231,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,8.6459836066,"E","","0"
"Ethiopia",231,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,7.9401639344,"I","","0"
"Ethiopia",231,"SDG 6.4.2. Water Stress",4550,2017,32.2571865443,"E","","0"
"Ethiopia",231,"SDG 6.4.1. Water Use Efficiency",4551,2017,4.3175479307,"E","","0"
"Ethiopia",231,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0826178202,"E","","0"
"Ethiopia",231,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,331.9869227906,"E","","0"
"Ethiopia",231,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,34.2926873442,"E","","0"
"Fiji",242,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,58.8928150766,"I","","0"
"Fiji",242,"Industrial water withdrawal as % of total water withdrawal",4256,2017,11.3074204947,"I","","0"
"Fiji",242,"Municipal water withdrawal as % of total withdrawal",4255,2017,29.7997644287,"I","","0"
"Fiji",242,"Total water withdrawal per capita",4257,2017,96.756657576,"E","","0"
"Fiji",242,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.2973730298,"I","","0"
"Fiji",242,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.1751313485,"I","","0"
"Fiji",242,"SDG 6.4.2. Water Stress",4550,2017,0.2973730298,"I","","0"
"Fiji",242,"SDG 6.4.1. Water Use Efficiency",4551,2017,40.9497071917,"I","","0"
"Fiji",242,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.2995036692,"E","","0"
"Fiji",242,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,72.2703071056,"E","","0"
"Fiji",242,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,109.4015813796,"E","","0"
"Finland",246,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,2.6780931976,"E","","0"
"Finland",246,"Industrial water withdrawal as % of total water withdrawal",4256,2017,75.8971612212,"E","","0"
"Finland",246,"Municipal water withdrawal as % of total withdrawal",4255,2017,21.4247455811,"E","","0"
"Finland",246,"Total water withdrawal per capita",4257,2017,338.7541865717,"E","","0"
"Finland",246,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,5.9654545455,"I","","0"
"Finland",246,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0454545455,"I","","0"
"Finland",246,"SDG 6.4.2. Water Stress",4550,2017,15.5608252312,"E","","0"
"Finland",246,"SDG 6.4.1. Water Use Efficiency",4551,2017,111.8047093322,"I","","0"
"Finland",246,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.364372214,"E","","0"
"Finland",246,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,38.0423450724,"E","","0"
"Finland",246,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,387.037926862,"E","","0"
"France",250,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,11.7747182086,"I","","0"
"France",250,"Industrial water withdrawal as % of total water withdrawal",4256,2017,68.651183902,"I","","0"
"France",250,"Municipal water withdrawal as % of total withdrawal",4255,2017,19.5740978894,"I","","0"
"France",250,"Total water withdrawal per capita",4257,2017,407.7263574116,"E","","0"
"France",250,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,12.5289099526,"E","","0"
"France",250,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,1.4753554502,"I","","0"
"France",250,"SDG 6.4.2. Water Stress",4550,2017,23.1427821063,"E","","0"
"France",250,"SDG 6.4.1. Water Use Efficiency",4551,2017,83.6245175571,"I","","0"
"France",250,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,1.6365436447,"E","","0"
"France",250,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,20.9417577994,"E","","0"
"France",250,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,352.7879286475,"E","","0"
"Gabon",266,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,28.9719626168,"I","","0"
"Gabon",266,"Industrial water withdrawal as % of total water withdrawal",4256,2017,10.1365923796,"I","","0"
"Gabon",266,"Municipal water withdrawal as % of total withdrawal",4255,2017,60.8914450036,"I","","0"
"Gabon",266,"Total water withdrawal per capita",4257,2017,67.366549094,"E","","0"
"Gabon",266,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.0837951807,"I","","0"
"Gabon",266,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.0242771084,"I","","0"
"Gabon",266,"SDG 6.4.2. Water Stress",4550,2017,0.502166065,"E","","0"
"Gabon",266,"SDG 6.4.1. Water Use Efficiency",4551,2017,94.789870708,"E","","0"
"Gabon",266,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.2361231651,"E","","0"
"Gabon",266,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,462.6100896406,"E","","0"
"Gabon",266,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,78.5472607791,"E","","0"
"Gambia",270,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,38.5826771654,"E","","0"
"Gambia",270,"Industrial water withdrawal as % of total water withdrawal",4256,2017,20.8661417323,"E","","0"
"Gambia",270,"Municipal water withdrawal as % of total withdrawal",4255,2017,40.5511811024,"E","","0"
"Gambia",270,"Total water withdrawal per capita",4257,2017,45.8920930543,"E","","0"
"Gambia",270,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,1.27,"E","","0"
"Gambia",270,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.49,"I","","0"
"Gambia",270,"SDG 6.4.2. Water Stress",4550,2017,2.2096563723,"E","","0"
"Gambia",270,"SDG 6.4.1. Water Use Efficiency",4551,2017,10.3608805542,"I","","0"
"Gambia",270,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0600258712,"E","","0"
"Gambia",270,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,11.3876525628,"E","","0"
"Gambia",270,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,19.6333547529,"E","","0"
"Georgia",268,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,58.1908439051,"I","","0"
"Georgia",268,"Industrial water withdrawal as % of total water withdrawal",4256,2017,22.0628792057,"I","","0"
"Georgia",268,"Municipal water withdrawal as % of total withdrawal",4255,2017,19.7462768891,"I","","0"
"Georgia",268,"Total water withdrawal per capita",4257,2017,454.7590799648,"E","","0"
"Georgia",268,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.8785725565,"I","","0"
"Georgia",268,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,1.675065663,"E","","0"
"Georgia",268,"SDG 6.4.2. Water Stress",4550,2017,5.9381107492,"E","","0"
"Georgia",268,"SDG 6.4.1. Water Use Efficiency",4551,2017,7.3503286561,"I","","0"
"Georgia",268,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.3919257576,"E","","0"
"Georgia",268,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,7.0257171157,"E","","0"
"Georgia",268,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,28.2189310978,"E","","0"
"Germany",276,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,1.226383825,"I","","0"
"Germany",276,"Industrial water withdrawal as % of total water withdrawal",4256,2017,80.8177528982,"I","","0"
"Germany",276,"Municipal water withdrawal as % of total withdrawal",4255,2017,17.9558632768,"I","","0"
"Germany",276,"Total water withdrawal per capita",4257,2017,295.6468712094,"E","","0"
"Germany",276,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,15.8720779221,"E","","0"
"Germany",276,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.1946103896,"I","","0"
"Germany",276,"SDG 6.4.2. Water Stress",4550,2017,33.5019188596,"E","","0"
"Germany",276,"SDG 6.4.1. Water Use Efficiency",4551,2017,128.5673392139,"I","","0"
"Germany",276,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,3.3516893522,"E","","0"
"Germany",276,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,44.4499170579,"E","","0"
"Germany",276,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,515.7246358968,"E","","0"
"Ghana",288,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,73.0574900997,"E","","0"
"Ghana",288,"Industrial water withdrawal as % of total water withdrawal",4256,2017,6.4864126724,"E","","0"
"Ghana",288,"Municipal water withdrawal as % of total withdrawal",4255,2017,20.4560972279,"E","","0"
"Ghana",288,"Total water withdrawal per capita",4257,2017,50.2927994866,"E","","0"
"Ghana",288,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.5775800712,"E","","0"
"Ghana",288,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,1.9039145907,"I","","0"
"Ghana",288,"SDG 6.4.2. Water Stress",4550,2017,6.3147340889,"E","","0"
"Ghana",288,"SDG 6.4.1. Water Use Efficiency",4551,2017,27.5775345799,"I","","0"
"Ghana",288,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.1418367035,"E","","0"
"Ghana",288,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,162.9373772874,"E","","0"
"Ghana",288,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,82.6409914241,"E","","0"
"Greece",300,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,80.433796251,"I","","0"
"Greece",300,"Industrial water withdrawal as % of total water withdrawal",4256,2017,1.8531533856,"I","","0"
"Greece",300,"Municipal water withdrawal as % of total withdrawal",4255,2017,17.7130503634,"I","","0"
"Greece",300,"Total water withdrawal per capita",4257,2017,1063.4706630903,"E","","0"
"Greece",300,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,16.432748538,"I","","0"
"Greece",300,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,13.2178362573,"I","","0"
"Greece",300,"SDG 6.4.2. Water Stress",4550,2017,22.73922719,"E","","0"
"Greece",300,"SDG 6.4.1. Water Use Efficiency",4551,2017,15.1861517774,"E","","0"
"Greece",300,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.4403546609,"E","","0"
"Greece",300,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,114.1795651929,"E","","0"
"Greece",300,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,71.7890767977,"E","","0"
"Grenade",308,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,14.8936170213,"I","","0"
"Grenade",308,"Industrial water withdrawal as % of total water withdrawal",4256,2017,0.0,"I","","0"
"Grenade",308,"Municipal water withdrawal as % of total withdrawal",4255,2017,85.1063829787,"I","","0"
"Grenade",308,"Total water withdrawal per capita",4257,2017,127.1713837329,"E","","0"
"Grenade",308,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,7.05,"I","","0"
"Grenade",308,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,1.05,"I","","0"
"Grenade",308,"SDG 6.4.2. Water Stress",4550,2017,7.05,"I","","0"
"Grenade",308,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,2.4617273218,"E","","0"
"Grenade",308,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,62.7512451457,"E","","0"
"Guatemala",320,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,56.7371619386,"I","","0"
"Guatemala",320,"Industrial water withdrawal as % of total water withdrawal",4256,2017,18.1432568214,"I","","0"
"Guatemala",320,"Municipal water withdrawal as % of total withdrawal",4255,2017,25.11958124,"I","","0"
"Guatemala",320,"Total water withdrawal per capita",4257,2017,196.5182320749,"E","","0"
"Guatemala",320,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,2.5987803925,"I","","0"
"Guatemala",320,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,1.4744742397,"I","","0"
"Guatemala",320,"SDG 6.4.2. Water Stress",4550,2017,5.7420970807,"E","","0"
"Guatemala",320,"SDG 6.4.1. Water Use Efficiency",4551,2017,18.3679141238,"I","","0"
"Guatemala",320,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,1.0655686342,"E","","0"
"Guatemala",320,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,25.6713835027,"E","","0"
"Guatemala",320,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,52.1733047957,"E","","0"
"Guinea",324,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,51.0367659871,"E","","0"
"Guinea",324,"Industrial water withdrawal as % of total water withdrawal",4256,2017,9.7926468026,"E","","0"
"Guinea",324,"Municipal water withdrawal as % of total withdrawal",4255,2017,39.1705872103,"E","","0"
"Guinea",324,"Total water withdrawal per capita",4257,2017,47.5574142456,"E","","0"
"Guinea",324,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.2539823009,"I","","0"
"Guinea",324,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.1296017699,"I","","0"
"Guinea",324,"SDG 6.4.2. Water Stress",4550,2017,0.8830769231,"E","","0"
"Guinea",324,"SDG 6.4.1. Water Use Efficiency",4551,2017,14.2306232806,"I","","0"
"Guinea",324,"SDG 6.4.1. Irrigated Agriculture Water Use Efficiency",4552,2017,0.0691435976,"E","","0"
"Guinea",324,"SDG 6.4.1. Industrial Water Use Efficiency",4553,2017,61.1097433969,"E","","0"
"Guinea",324,"SDG 6.4.1. Services Water Use Efficiency",4554,2017,20.9623441376,"E","","0"
"Guinea-Bissau",624,"Agricultural water withdrawal as % of total water withdrawal",4254,2017,75.7894736842,"E","","0"
"Guinea-Bissau",624,"Industrial water withdrawal as % of total water withdrawal",4256,2017,6.2631578947,"E","","0"
"Guinea-Bissau",624,"Municipal water withdrawal as % of total withdrawal",4255,2017,17.9473684211,"E","","0"
"Guinea-Bissau",624,"Total water withdrawal per capita",4257,2017,103.9304869143,"E","","0"
"Guinea-Bissau",624,"MDG 7.5. Freshwater withdrawal as % of total renewable water resources",4275,2017,0.5573248408,"I","","0"
"Guinea-Bissau",624,"Agricultural water withdrawal as % of total renewable water resources",4273,2017,0.4585987261,"I","","0"
